"conversation_id_str;""created_at"";""favorite_count"";""full_text"";""id_str"";""image_url"";""in_reply_to_screen_name"";""lang"";""location"";""quote_count"";""reply_count"";""retweet_count"";""tweet_url"";""user_id_str"";""username""";;;
"1786407986019328154;""Fri May 03 14:50:28 +0000 2024"";""0"";""yg kaya gini? CUMAN ALTERNATIFA DOANG WOYY udah di kasih ilmu mentoring UKT skrang di kasih rumah di jogjaaakkk AAA GILAAA INI MAH GA MAIN MAIN BANGG https://t.co/EwkY3JCwZQ"";""1786407986019328154"";""https://pbs.twimg.com/media/GMqYmJNbEAA6AFg.jpg"";"""";""in"";"""";""0"";""0"";""0"";""https://x.com/taasinau/status/1786407986019328154"";""1369215658605441024"";""taasinau""";;;
"1786573785296195872;""Sat May 04 01:49:18 +0000 2024"";""0"";""Mahasiswa UI sudah Nyaman Meski UKT Milyaran tetap ayem Jangan Demo ya.... https://t.co/JBOlr5JPvB"";""1786573785296195872"";""https://pbs.twimg.com/ext_tw_video_thumb/1786519543629955072/pu/img/7njHQ2cgDgoKHJCp.jpg"";"""";""in"";"""";""0"";""0"";""0"";""https://x.com/Kebenaran_70/status/1786573785296195872"";""1573192848530231296"";""Kebenaran_70""";;;
"1786414160009642348;""Fri May 03 15:15:00 +0000 2024"";""3"";""ptn! maksud dari ukt kelompok 2 itu di antara 501.000-1.000.000 atau kalau dapet di kelompok 2 uktnya 1.000.000? https://t.co/kkYkmjd3op"";""1786414160009642348"";""https://pbs.twimg.com/media/GMqdK2lasAABJaY.jpg"";"""";""in"";""RULES 👉"";""0"";""2"";""0"";""https://x.com/sbmptnfess/status/1786414160009642348"";""1205629250423779328"";""sbmptnfess""";;;
"1242459795963162625;""Tue Mar 24 14:34:33 +0000 2020"";""30602"";""dibalik mahasiswa bidik misi yang pake iphone 6 dan foya foya glamour macam pantek ada mahasiswa lainnya yang mau bayar ukt saja harus menangis darah dan bercucur keringat"";""1242459795963162625"";"""";"""";""in"";""trindad tobago"";""1043"";""1025"";""10060"";""https://x.com/BiawakRawaa/status/1242459795963162625"";""1133069000282271744"";""BiawakRawaa""";;;
"1405028395079979010;""Wed Jun 16 05:04:08 +0000 2021"";""4551"";""Jualan kecap. Mahasiswa demo UKT bertahun-tahun aja kagak digubris ini lagi mau digratisin... Kuliah apaan yang mungkin gratis senuanya? Kultum? https://t.co/SyYIHdGXi0"";""1405028395079979010"";"""";"""";""in"";""Dapil Jabar VI : Bekasi-Depok"";""448"";""415"";""1647"";""https://x.com/rizkidwika/status/1405028395079979010"";""41284868"";""rizkidwika""";;;
"1786709067907625179;""Sat May 04 10:46:51 +0000 2024"";""0"";""kurang baik karena nggak mau bayarin ukt aku aja. ️"";""1786709067907625179"";"""";"""";""in"";""a proud 𝘁𝗼𝗺𝗼 𝘃𝗲!"";""1"";""0"";""0"";""https://x.com/navailra/status/1786709067907625179"";""767992896691724288"";""navailra""";;;
"1762355883177369929;""Tue Feb 27 05:56:00 +0000 2024"";""1"";"" aku udah gatau lagi harus cari duit kemana lagi buat bayar ukt aku gamau berenti di tengah jalan aku udah coba tanya beasiswa ke pihak kampus tapi untuk saat ini belum ada beasiswa untuk smt 4"";""1762355883177369929"";"""";"""";""in"";""Indonesia"";""0"";""3"";""0"";""https://x.com/tanyarlfes/status/1762355883177369929"";""1371650588"";""tanyarlfes""";;;
"1786699649103081653;""Sat May 04 10:09:26 +0000 2024"";""0"";""ini yg ngajuin banding apakah periode bayar ukt nya diperpanjang??? atau tetep secara kan kita nunggu hasil bandingnya yyyy"";""1786699649103081653"";"""";"""";""in"";""she/her ` 17"";""0"";""2"";""0"";""https://x.com/fourtrex/status/1786699649103081653"";""1360067507915157504"";""fourtrex""";;;
"1786709990281273772;""Sat May 04 10:50:31 +0000 2024"";""0"";""HADEHHH NYOKAP LUPA MPIN MBANKING TRS KE ATM LAGI GANGGUAN HAMPIR KETELEN MMPUS KARTUNYA PLS DEH DUNIA AJA GA RIDHO SM UKT DEWA YG HRS KUBAYAR ️️️"";""1786709990281273772"";"""";"""";""in"";"""";""0"";""1"";""0"";""https://x.com/forestryfight/status/1786709990281273772"";""1566664976974000128"";""forestryfight""";;;
"1786576713205641246;""Sat May 04 02:00:56 +0000 2024"";""326"";""Wah pas banget ya sama mau dibayarkan gaji ke-13 buat bayar sekolah bayar ukt dll. Passss banget momennya. Kok bisa selalu pas gini ya? Bangga banget aku tuh beliau punya kecerdasan yg luar biasa "";""1786576713205641246"";"""";"""";""in"";""kalo gps-nya sih di kantor 😌"";""5"";""25"";""90"";""https://x.com/PNS_Garis_Lucu/status/1786576713205641246"";""1169788851482574848"";""PNS_Garis_Lucu""";;;
"1786594873195516213;""Sat May 04 03:13:05 +0000 2024"";""0"";""Naikin UKT sampe adain uang pangkal segitu besar secara ga langsung membuat orang akhirnya memilih ga lanjut kuliah sehingga semakin banyak masyarakat yg bodoh tau lah tujuan nya buat apa emg ajg negara ini"";""1786594873195516213"";"""";"""";""in"";""SHINee World"";""0"";""0"";""0"";""https://x.com/adorobwols/status/1786594873195516213"";""1107103953127239680"";""adorobwols""";;;
"1786662791291789336;""Sat May 04 07:42:58 +0000 2024"";""14"";""Takut sama biaya pendidikan yg makin mahal karena aku keluarga ekonomi menengah ke bawah tahun 2018 aja dapet ukt 2x lipat (#PepedUped) Halo sender! Manies izin menjawab menurut perspektif Manies yaa. Biaya pendidikan yang terjangkau tentu sangat penting bagi masyarakat"";""1786662791291789336"";"""";"""";""in"";""Indonesia"";""0"";""1"";""2"";""https://x.com/ubahpedia/status/1786662791291789336"";""933801287870660608"";""ubahpedia""";;;
"1298488126642327553;""Wed Aug 26 05:11:08 +0000 2020"";""61223"";""TOLONG HARGAI PENGORBANAN ORANG TUA KALIAN JANGAN TIPU MEREKA! Beberapa hari yang lalu ada beberapa orang tua mahasiswa datang ke kampus memohon keringanan UKT untuk anaknya karena katanya dulu sudah mengajukan tapi tidak disetujui oleh universitas."";""1298488126642327553"";"""";"""";""in"";""Kota Yogyakarta; Yogyakarta"";""4355"";""1766"";""21813"";""https://x.com/sutrisna_wibawa/status/1298488126642327553"";""944953477221908480"";""sutrisna_wibawa""";;;
"1786725979853115663;""Sat May 04 11:54:04 +0000 2024"";""1"";""ya Allah hidup kalo ga kerja kuliah ya bayar UKT"";""1786725979853115663"";"""";"""";""in"";""Salatiga; Jawa Tengah"";""0"";""1"";""0"";""https://x.com/irrengmutlaq/status/1786725979853115663"";""1272695570847547392"";""irrengmutlaq""";;;
"1786654285947908215;""Sat May 04 07:09:10 +0000 2024"";""0"";""ada tmn ku yg ngundurin krn ukt nya tinggi :( pdhl dia anak kip jg. jadi ikut sedihhh"";""1786654285947908215"";"""";"""";""in"";""she/her"";""0"";""0"";""0"";""https://x.com/uiloveodi/status/1786654285947908215"";""1734476105531498496"";""uiloveodi""";;;
"1786652951920128249;""Sat May 04 07:03:52 +0000 2024"";""0"";""Haii buat yang mau titip bayar UTBK UKT kuliah dll di aku bisa yaa aku pakai bank Mandiri bisa langsung pc ke kontak di bioo #zonauang"";""1786652951920128249"";"""";"""";""in"";""Trusted. 5500+ testie"";""0"";""0"";""0"";""https://x.com/whaieln/status/1786652951920128249"";""90285306"";""whaieln""";;;
"1786696620966649920;""Sat May 04 09:57:24 +0000 2024"";""2"";""aku ga bisa bikin thread review soal utbk day 4 sesi 2 karna aku ga belajarrrr. plis misal ukt feb ga naik gw bakal serius anjr utbk tadi"";""1786696620966649920"";"""";"""";""in"";""ngayogyakarta"";""0"";""2"";""0"";""https://x.com/lintungisme/status/1786696620966649920"";""1240251027024007168"";""lintungisme""";;;
"1786712367088480350;""Sat May 04 10:59:58 +0000 2024"";""0"";""-ness angsuran ukt buat semester depan dibuka kapan yaa?"";""1786712367088480350"";"""";"""";""in"";""BACA RULES➡️"";""0"";""2"";""0"";""https://x.com/unnesmenfess/status/1786712367088480350"";""1187284958370398209"";""unnesmenfess""";;;
"1769589513804993022;""Mon Mar 18 04:59:52 +0000 2024"";""10767"";""Masalah orang-orang sekarang 1) Rumah gak bisa terbeli 2) Harga kebutuhan pokok mahal 3) Upah pekerja gak layak 4) Uang sekolah anak gak ngotak 5) UKT kuliah kalau gak dapet beasiswa harus pinjol. Solusi yang ditawarkan sekarang: 1) Kan rumah bisa sewa atau numpang ortu 2)"";""1769589513804993022"";"""";"""";""in"";""Michuhol-gu; Republic of Korea"";""191"";""367"";""3903"";""https://x.com/ardisatriawan/status/1769589513804993022"";""170542374"";""ardisatriawan""";;;
"1678594478070960128;""Tue Jul 11 02:38:05 +0000 2023"";""15032"";"" Salah satu cara paling ampuh memutus rantai kemiskinan adalah pendidikan Netizen: setoejoeeeeeee! A diterima di FK di sebuah PTN tapi ga mampu bayar UKT Netizen: makanya kalo ga mampu sadar diri ga usah daftar FK!"";""1678594478070960128"";"""";"""";""in"";""jakarta-surabaya"";""491"";""225"";""3026"";""https://x.com/btari_durga/status/1678594478070960128"";""28981801"";""btari_durga""";;;
"1786516148043080138;""Fri May 03 22:00:16 +0000 2024"";""3"";""Nikmatin saja dan cari solusi buat UKT... Happy gua ngeliatnya..."";""1786516148043080138"";"""";"""";""in"";""Dimana aja terserah ente"";""0"";""0"";""0"";""https://x.com/CaprionDeni/status/1786516148043080138"";""1100819856381771778"";""CaprionDeni""";;;
"1786446647402369148;""Fri May 03 17:24:05 +0000 2024"";""2"";""ngeliat UKT yang naik itu gue ngerti kenapa mereka stress sih"";""1786446647402369148"";"""";"""";""in"";""genderfluid visual art student"";""0"";""0"";""0"";""https://x.com/concorde_eater/status/1786446647402369148"";""1541621872671895552"";""concorde_eater""";;;
"1786343250623942792;""Fri May 03 10:33:14 +0000 2024"";""14444"";""Kalian menyadari gk sih begitu banyak permasalahan di negara ini 1. Kasus korupsi 2. Kasus Timah 3. Dolar makin tinggi 4. Ukt tinggi 5. Tarif listrik naik 6. Harga sembako naik 7. Perampokan dan pembunuhan Tapi gk ada pernyataan dan solusi dari pemimpin negara ini kenapa ya ?"";""1786343250623942792"";"""";"""";""in"";"""";""385"";""687"";""4422"";""https://x.com/nialubis_/status/1786343250623942792"";""1604860300573802497"";""nialubis_""";;;
"1786416964858208559;""Fri May 03 15:26:09 +0000 2024"";""3"";""1. UKT FK UIN Naik 2. DEMA FK melalui Kastrat bersuara dengan mengunggah postingan kritik thdp kenaikan UKT tsbt 3. Ada dosen berkomentar solusinya apa? Bahhh wkwkwk"";""1786416964858208559"";"""";"""";""in"";"""";""0"";""2"";""0"";""https://x.com/subhaan____/status/1786416964858208559"";""1531933055774257152"";""subhaan____""";;;
"1761258381703262588;""Sat Feb 24 05:14:55 +0000 2024"";""2"";"" gais kalian ada yg pernah telat ngisi KRS tapi udah bayar UKT ga? Kira-kira itu harus gimana ya biasanya?"";""1761258381703262588"";"""";"""";""in"";""Indonesia"";""0"";""2"";""0"";""https://x.com/tanyarlfes/status/1761258381703262588"";""1371650588"";""tanyarlfes""";;;
"1786494026054598695;""Fri May 03 20:32:21 +0000 2024"";""2638"";""Kunci UKT itu ada di Presiden. Presiden tinggal Perintahkan Menterinya untuk Turunkan Maka Turunlah UKT. Tapi gimana UKT mau turun kalau Presidenya sendiri tak Peduli dengan Pendidikan Tinggi Bahkan Ijazahnya saja Digugat. Iya engga sih?"";""1786494026054598695"";"""";"""";""in"";""Bima Sakti; Bumi; Indonesia"";""25"";""88"";""1057"";""https://x.com/abu_waras/status/1786494026054598695"";""2905814730"";""abu_waras""";;;
"1786378781797798011;""Fri May 03 12:54:25 +0000 2024"";""0"";""ANJRIT INI SUNGJIN ITB WKWKWK kang angkatan berapa?!?!?!?! dah cocok lu sungjin tinggal turun aksi demo rektor pintain turun ukt"";""1786378781797798011"";"""";"""";""in"";"""";""0"";""0"";""0"";""https://x.com/halloininanda/status/1786378781797798011"";""1516724053805248516"";""halloininanda""";;;
"1786631525657927816;""Sat May 04 05:38:44 +0000 2024"";""1564"";""Anda ngamuk tapi gak paham. UU BHMN mengatur pengelolaan PTN tertentu. Kenaikan UKT krn alokasi APBN dari pemerintah kecil maka UKT dinaikkan. Jika APBN tinggi maka UKT rendah. Saya paham krn saya 10 tahun jadi anggota MWA IPB yg membahas dan mensahkan anggaran IPB saat itu."";""1786631525657927816"";"""";"""";""in"";"""";""9"";""80"";""444"";""https://x.com/msaid_didu/status/1786631525657927816"";""1117990249806721024"";""msaid_didu""";;;
"1786698532751335425;""Sat May 04 10:05:00 +0000 2024"";""0"";""Kebijakan yg bijak (buat elit kampus doang) #UNNESMAHAL kata gue mah mending buat transparansi penggunaan anggaran SPI-IPI-UKT dah spy ketauan aliran uangnya drpd cmn ngadain IPI dgn dalih 'Kebijakan' (yg bijaksana bgt tentunya buat elitis kampus doang) #LAWAN"";""1786698532751335425"";"""";"""";""in"";"""";""0"";""0"";""0"";""https://x.com/kartiaksari/status/1786698532751335425"";""1239943767693471744"";""kartiaksari""";;;
"1761405029678981491;""Sat Feb 24 14:57:39 +0000 2024"";""44"";"" barusan sender tagih uang buat bayar ukt ke ayah sender terus ayah sender bilang sekarang udah ga mampu bayar ukt sender sakit hati ddengernya. yaAllah mau cari kemana kemana lagi buat bayar uang ukt sender binfung"";""1761405029678981491"";"""";"""";""in"";""Indonesia"";""0"";""10"";""1"";""https://x.com/tanyarlfes/status/1761405029678981491"";""1371650588"";""tanyarlfes""";;;
"1786410288025329877;""Fri May 03 14:59:37 +0000 2024"";""27"";""Dok UKT kampus sender naik jadi 25 juta padahal bukan maba PTN tahun ini kenapa ya?? Clue : lombok"";""1786410288025329877"";"""";"""";""in"";""Belakang Parkiran RS"";""13"";""15"";""5"";""https://x.com/BaseAnakFK/status/1786410288025329877"";""1426471735734411266"";""BaseAnakFK""";;;
"1722620505520549891;""Thu Nov 09 14:21:47 +0000 2023"";""13403"";""[cm] KENAPA SIH SEMESTER 5 TUH BEGINIIII AAAAA HARUSNYA PAS BAYAR UKT SEM 5 UDAH SEPAKET SAMA DIELUS ELUS WONWOO KENAPA GA ADA WONWOO SEMESTER 5 DI KAMPUSKUUU AAAAA"";""1722620505520549891"";"""";"""";""in"";"""";""1281"";""336"";""3157"";""https://x.com/collegemenfess/status/1722620505520549891"";""1046084008742801408"";""collegemenfess""";;;
"1786667326869582288;""Sat May 04 08:01:00 +0000 2024"";""907"";""Coba anda bahas kenapa belanja APBN ke PTN berkurang shg UKT naik krn Jokowi alokasikan dana besar-besaran utk : 1) bayar utang sktr Rp 1.200 trilyun 2) utk bansos politik 3) utk infrastruktur yg tdk layak Akibatnya APBN utk PTN tdk mampu ditutupi shg UKT naik."";""1786667326869582288"";"""";"""";""in"";"""";""8"";""27"";""371"";""https://x.com/msaid_didu/status/1786667326869582288"";""1117990249806721024"";""msaid_didu""";;;
"1786400709136822723;""Fri May 03 14:21:33 +0000 2024"";""1"";""kebanyakan diem tuh bikin orang lain seenaknya. ya kayak ukt unsoed tuh yg tiba2 naik banyak. makanya harus dilawannnn."";""1786400709136822723"";"""";"""";""in"";"""";""0"";""0"";""0"";""https://x.com/inirenana/status/1786400709136822723"";""1708651118589628416"";""inirenana""";;;
"1786406984469877222;""Fri May 03 14:46:29 +0000 2024"";""12"";""Randomly kepikir bbrp berita seminggu terakhir: - UKT naik drastis sampe 7x lipat - tarsus KAI naik up to 40 rb/tiket - BBM (non pertamina) udh pd naik - kurs dollar Rp. 16rb - pencabutan status internasional 17 bandara - menteri yg pake dana kementrian milyaran buat anak cucu"";""1786406984469877222"";"""";"""";""in"";""she/her"";""0"";""1"";""0"";""https://x.com/bybibilly/status/1786406984469877222"";""1260394139826262016"";""bybibilly""";;;
"1786617413674713594;""Sat May 04 04:42:39 +0000 2024"";""4"";""Parkir di pasar sekarang 2.000. Dulu masih 1.000. Semua pada mahal tapi upah pekerja gak naik juga. Malah tadi liat video UKT Mahasiswa naik 100% dan gaji dosen gitu2 aja. Kasian banget negeri ini."";""1786617413674713594"";"""";"""";""in"";"""";""0"";""2"";""0"";""https://x.com/amir7788/status/1786617413674713594"";""530858743"";""amir7788""";;;
"1428543888105512965;""Fri Aug 20 02:26:18 +0000 2021"";""8920"";""nctbase Berarti yang kemaren markhyuck kerja banting tulang di dreamcafe buat bayar uang UKT di NCIT : ."";""1428543888105512965"";"""";"""";""in"";""Moon"";""548"";""367"";""1005"";""https://x.com/ShitcoinGem/status/1428543888105512965"";""1236223762279743488"";""ShitcoinGem""";;;
"1786628316293923213;""Sat May 04 05:25:59 +0000 2024"";""303"";""BHMN itu artinya pembiayaan dikelola secara mandiri yg bersumber dari APBN dan sumber lain. Jk APBN banyak maka UKT berkurang. UKT naik krn APBN berkurang pdhl anggaran pendidikan di APBN naik sktr 2 kali. Terus uang tsb ke mama ? Saya 10 thn jadi anggota MWA di IPB jadi paham."";""1786628316293923213"";"""";"""";""in"";"""";""2"";""14"";""111"";""https://x.com/msaid_didu/status/1786628316293923213"";""1117990249806721024"";""msaid_didu""";;;
"1786626389871071414;""Sat May 04 05:18:19 +0000 2024"";""1"";""Lagi nyari tmbahn buat UKT ??"";""1786626389871071414"";"""";"""";""in"";"""";""0"";""2"";""0"";""https://x.com/Kang_24M/status/1786626389871071414"";""492088129"";""Kang_24M""";;;
"1786400827592335740;""Fri May 03 14:22:01 +0000 2024"";""0"";""Tangan mama sampe lecet biar ngehalusin nih kripik biar nambah UKT GW DAFTAR KIPK GAK BISA ORANG KAYA DAPET IDIH IDIH https://t.co/247vSZ2Ltd"";""1786400827592335740"";""https://pbs.twimg.com/ext_tw_video_thumb/1786400760525426688/pu/img/9EaKCmnLp8RwZ8H8.jpg"";"""";""in"";"""";""0"";""0"";""0"";""https://x.com/nathantjoeaonnn/status/1786400827592335740"";""1660929224637812736"";""nathantjoeaonnn""";;;
"1786417570045989349;""Fri May 03 15:28:33 +0000 2024"";""9"";""Mengapa UKT mahal? https://t.co/Ovir61fR5e"";""1786417570045989349"";""https://pbs.twimg.com/media/GMqhSvfbAAAVWD9.jpg"";"""";""in"";""Indonesia"";""0"";""0"";""4"";""https://x.com/NephilaXmus/status/1786417570045989349"";""62764588"";""NephilaXmus""";;;
"1786308119058128953;""Fri May 03 08:13:38 +0000 2024"";""0"";""Pembayaran UKT Calon Mahasiswa Baru 2024/2025 https://t.co/ZTwZWwCVBU"";""1786308119058128953"";""https://pbs.twimg.com/media/GMo9wrqbkAAYAaS.jpg"";"""";""in"";""Palembang; South Sumatra"";""0"";""1"";""0"";""https://x.com/uinrafahplg/status/1786308119058128953"";""4427317879"";""uinrafahplg""";;;
"1786361315533238661;""Fri May 03 11:45:01 +0000 2024"";""5"";""Ptn! Ini ukt ui cuma 5 golongan aja kah? Mana gap biaya golongan 2 ke 3 jauh bgt dan kenapa sih ptn sekarang ngeluarin sk tuh setelah pendaftaran https://t.co/2bpM6et30i"";""1786361315533238661"";""https://pbs.twimg.com/media/GMpuFPtaEAAHBup.jpg"";"""";""in"";""RULES 👉"";""0"";""3"";""0"";""https://x.com/sbmptnfess/status/1786361315533238661"";""1205629250423779328"";""sbmptnfess""";;;
"1786337617023205541;""Fri May 03 10:10:51 +0000 2024"";""2"";""mana yang bisa bikin ukt murah?"";""1786337617023205541"";"""";"""";""in"";""she/they 20"";""0"";""1"";""0"";""https://x.com/psikobagiduo/status/1786337617023205541"";""1561926421626650624"";""psikobagiduo""";;;
"1786422085792997458;""Fri May 03 15:46:30 +0000 2024"";""0"";""di kampus aku ukt thn ini dinaikin makin bnyak yang kagak mau kuliah lah bjir‍‍‍ mang loe pkir fasilitas loe skeren ntu kah"";""1786422085792997458"";"""";"""";""in"";""20+ pub rant; dnf."";""0"";""5"";""0"";""https://x.com/wonbinaily/status/1786422085792997458"";""1646285094376853507"";""wonbinaily""";;;
"1786354474057146613;""Fri May 03 11:17:50 +0000 2024"";""1"";""Lemes liat UKT nol nya banyak"";""1786354474057146613"";"""";"""";""in"";""kedai kokotaim"";""0"";""0"";""0"";""https://x.com/Kitsunatcha/status/1786354474057146613"";""1277875735651250180"";""Kitsunatcha""";;;
"1786381438218318307;""Fri May 03 13:04:58 +0000 2024"";""1"";""yg milih aku jd konsum nnti wktu banding ukt aku diemin aja waktu ditolak sama birokrasi"";""1786381438218318307"";"""";"""";""in"";""undip²³"";""0"";""5"";""0"";""https://x.com/posezdon/status/1786381438218318307"";""1230637489250979841"";""posezdon""";;;
"1786402211016388812;""Fri May 03 14:27:31 +0000 2024"";""0"";""tbtb kating ngechat katanya hari ini last day bayar ukt manaan ortu lg pd ga di rumah eh rupanya si kating kaga liat update an perpanjang masa pembayaran ukt "";""1786402211016388812"";"""";"""";""in"";""caratland; 42; teuland"";""0"";""0"";""0"";""https://x.com/j_acoustiicc/status/1786402211016388812"";""1680929470394544134"";""j_acoustiicc""";;;
"1786396464337530970;""Fri May 03 14:04:41 +0000 2024"";""1"";""nyari info loker part time yg cocok buat mahasiswa daerah pwt dimna ya?? Soalnya mau nambahin buat bayar ukt :(("";""1786396464337530970"";"""";"""";""in"";"""";""0"";""1"";""0"";""https://x.com/syazqw/status/1786396464337530970"";""1486603562708733956"";""syazqw""";;;
